Image File,KL Divergence
27_1_1_20170116214220570.jpg.chip.jpg,1.077489129
75_0_0_20170117192054194.jpg.chip.jpg,1.074284059
32_1_0_20170117180018829.jpg.chip.jpg,1.069241168
27_1_0_20170116200842891.jpg.chip.jpg,1.069021856
2_0_2_20161219212329726.jpg.chip.jpg,1.06861834
1_1_0_20170109190710292.jpg.chip.jpg,1.062560607
10_0_0_20170110220541850.jpg.chip.jpg,1.062141117
34_0_1_20170117203210989.jpg.chip.jpg,1.06137057
20_1_0_20170117135500046.jpg.chip.jpg,1.061244736
75_0_1_20170111205346848.jpg.chip.jpg,1.059241136
58_0_1_20170113175352418.jpg.chip.jpg,1.058735334
35_0_1_20170117141840057.jpg.chip.jpg,1.057665329
8_1_0_20170109203303253.jpg.chip.jpg,1.056519236
10_1_0_20170109203759972.jpg.chip.jpg,1.056169174
1_0_2_20161219204634589.jpg.chip.jpg,1.053730002
27_1_2_20170116162949938.jpg.chip.jpg,1.052962956
35_0_0_20170117180601456.jpg.chip.jpg,1.050442802
1_0_2_20170109191125532.jpg.chip.jpg,1.048806462
22_1_2_20170104021940541.jpg.chip.jpg,1.046066893
1_0_2_20161220144914327.jpg.chip.jpg,1.044807032
60_0_1_20170113185141927.jpg.chip.jpg,1.044144423
45_0_1_20170117140113412.jpg.chip.jpg,1.0438029
10_0_0_20170110220644705.jpg.chip.jpg,1.042855616
13_0_0_20170110232519225.jpg.chip.jpg,1.042855616
36_0_1_20170117135448300.jpg.chip.jpg,1.041605175
30_1_2_20170116201553981.jpg.chip.jpg,1.041576326
27_1_2_20170116163816775.jpg.chip.jpg,1.039851743
27_0_1_20170116001407357.jpg.chip.jpg,1.035954337
54_0_0_20170117163722426.jpg.chip.jpg,1.035412276
18_1_0_20170109214725387.jpg.chip.jpg,1.033089583
12_0_0_20170110215739155.jpg.chip.jpg,1.031156591
32_0_1_20170117182408963.jpg.chip.jpg,1.030536139
26_0_0_20170117173206140.jpg.chip.jpg,1.027856471
12_1_0_20170109203338340.jpg.chip.jpg,1.026810995
1_1_0_20170109190818115.jpg.chip.jpg,1.025466648
26_0_1_20170120134513055.jpg.chip.jpg,1.023834796
28_1_0_20170120140301800.jpg.chip.jpg,1.022160349
24_0_1_20170113134107281.jpg.chip.jpg,1.020444374
12_1_3_20170117174916351.jpg.chip.jpg,1.014596933
1_0_0_20170109193431882.jpg.chip.jpg,1.014483382
26_0_1_20170116221022120.jpg.chip.jpg,1.00652236
27_0_0_20170117144431762.jpg.chip.jpg,1.0035908
40_0_3_20170119210237376.jpg.chip.jpg,1.002563819
1_0_0_20161219204741557.jpg.chip.jpg,1.001970826
1_0_2_20161219140929864.jpg.chip.jpg,1.001960571
35_1_0_20170117184925681.jpg.chip.jpg,1.000309185
42_0_0_20170109012239137.jpg.chip.jpg,0.999839893
28_1_0_20170112235047937.jpg.chip.jpg,0.998729965
30_1_0_20170117140914217.jpg.chip.jpg,0.998526888
1_0_0_20161219200139603.jpg.chip.jpg,0.993014717
1_0_0_20170110213328641.jpg.chip.jpg,0.992411544
34_1_1_20170113001015235.jpg.chip.jpg,0.991881316
18_1_0_20170109214749825.jpg.chip.jpg,0.991466993
30_1_0_20170117131118803.jpg.chip.jpg,0.989945385
1_0_3_20161220220317465.jpg.chip.jpg,0.988625866
28_0_1_20170116024731879.jpg.chip.jpg,0.988487049
1_0_0_20161219192208688.jpg.chip.jpg,0.988137405
66_1_0_20170110140921650.jpg.chip.jpg,0.986982063
1_0_0_20170110213206043.jpg.chip.jpg,0.984995211
1_0_2_20161219200052700.jpg.chip.jpg,0.984455518
20_0_0_20170117140628568.jpg.chip.jpg,0.983011948
21_1_4_20170103223234959.jpg.chip.jpg,0.979534802
26_0_0_20170116225120267.jpg.chip.jpg,0.977462168
1_0_2_20161219155744942.jpg.chip.jpg,0.976093276
31_0_0_20170117203027168.jpg.chip.jpg,0.974990407
1_1_0_20170109191156705.jpg.chip.jpg,0.973828651
5_0_1_20170112191417872.jpg.chip.jpg,0.969445745
32_0_0_20170117134709477.jpg.chip.jpg,0.969317998
36_1_1_20170116161709695.jpg.chip.jpg,0.967933904
30_0_1_20170117123915360.jpg.chip.jpg,0.966301778
1_0_0_20161219203503252.jpg.chip.jpg,0.965285985
1_0_2_20161219194849659.jpg.chip.jpg,0.964462804
32_0_0_20170116191447918.jpg.chip.jpg,0.963899938
67_1_2_20161219194437956.jpg.chip.jpg,0.963262452
31_1_1_20170111204355636.jpg.chip.jpg,0.960769871
2_0_2_20161219190509034.jpg.chip.jpg,0.960567757
29_1_3_20170109141114301.jpg.chip.jpg,0.960466442
76_1_0_20170110181320253.jpg.chip.jpg,0.958323924
2_0_2_20161219141643337.jpg.chip.jpg,0.958100035
24_0_0_20170117150104363.jpg.chip.jpg,0.957042024
23_1_1_20170117194002005.jpg.chip.jpg,0.956904832
10_0_1_20170110220523360.jpg.chip.jpg,0.956514022
55_0_0_20170117190001481.jpg.chip.jpg,0.956188987
36_1_1_20170117134015960.jpg.chip.jpg,0.954316794
30_0_0_20170117142917573.jpg.chip.jpg,0.952939812
26_1_1_20170116011425192.jpg.chip.jpg,0.95269324
26_1_1_20170116234436659.jpg.chip.jpg,0.951995252
26_1_1_20170116234802444.jpg.chip.jpg,0.951995252
1_0_0_20170110213326577.jpg.chip.jpg,0.951895517
60_1_0_20170110131716428.jpg.chip.jpg,0.948867564
28_1_2_20170116164200987.jpg.chip.jpg,0.948834633
60_0_3_20170117001217178.jpg.chip.jpg,0.947283386
53_0_1_20170116024724425.jpg.chip.jpg,0.947011143
55_0_0_20170120221712005.jpg.chip.jpg,0.945115404
45_0_0_20170111204133863.jpg.chip.jpg,0.944967034
26_0_3_20170119180844118.jpg.chip.jpg,0.944074546
1_0_2_20161219141529089.jpg.chip.jpg,0.943978735
85_0_0_20170111223921971.jpg.chip.jpg,0.943636857
1_0_0_20170110212654271.jpg.chip.jpg,0.94325061
30_1_1_20170116021054972.jpg.chip.jpg,0.942119288
34_1_1_20170116231528550.jpg.chip.jpg,0.941669294
22_1_0_20170110173815028.jpg.chip.jpg,0.941400044
31_0_2_20170116170840810.jpg.chip.jpg,0.940921027
15_0_0_20170110232452356.jpg.chip.jpg,0.940543567
26_1_1_20170116164338305.jpg.chip.jpg,0.938657301
25_0_1_20170116003121821.jpg.chip.jpg,0.938307548
39_0_1_20170116200533354.jpg.chip.jpg,0.937450074
59_0_0_20170111203940975.jpg.chip.jpg,0.936497066
25_1_2_20170116175245111.jpg.chip.jpg,0.935812289
29_0_0_20170109002204936.jpg.chip.jpg,0.934197221
1_0_3_20161220222642427.jpg.chip.jpg,0.932723805
26_1_1_20170116223036741.jpg.chip.jpg,0.932590877
23_0_1_20170117164527169.jpg.chip.jpg,0.931321654
32_1_1_20170116003223296.jpg.chip.jpg,0.930426363
8_1_0_20170109203407112.jpg.chip.jpg,0.929807675
28_1_2_20170116161924643.jpg.chip.jpg,0.928379747
26_0_1_20170113134729040.jpg.chip.jpg,0.926478255
1_0_2_20161220144911423.jpg.chip.jpg,0.926045844
27_1_2_20170116163338293.jpg.chip.jpg,0.925968829
73_0_0_20170111205646002.jpg.chip.jpg,0.924325048
35_0_1_20170113145434605.jpg.chip.jpg,0.923615841
24_0_0_20170117150217643.jpg.chip.jpg,0.92309043
20_0_0_20170117141041394.jpg.chip.jpg,0.922412996
1_1_0_20161219221246503.jpg.chip.jpg,0.921056996
24_1_1_20170112234600841.jpg.chip.jpg,0.91959916
36_0_1_20170120140727849.jpg.chip.jpg,0.919410619
61_0_0_20170113210126560.jpg.chip.jpg,0.918620069
42_0_1_20170117171628313.jpg.chip.jpg,0.915676343
25_1_2_20170116162822749.jpg.chip.jpg,0.914872403
39_0_0_20170116214253075.jpg.chip.jpg,0.913675644
61_0_1_20170117194601885.jpg.chip.jpg,0.912808543
21_1_1_20170117193838829.jpg.chip.jpg,0.912498541
2_1_2_20161219151151323.jpg.chip.jpg,0.912151521
7_0_0_20170110215615139.jpg.chip.jpg,0.911655649
85_1_2_20170110183509553.jpg.chip.jpg,0.911188942
27_0_3_20170119210058457.jpg.chip.jpg,0.911134733
1_0_0_20161219205145821.jpg.chip.jpg,0.910772671
26_0_3_20170119183739782.jpg.chip.jpg,0.910631214
1_0_2_20161219162433846.jpg.chip.jpg,0.908959497
26_0_1_20170117170403771.jpg.chip.jpg,0.908801459
4_0_2_20170110213515094.jpg.chip.jpg,0.908502919
28_1_2_20170116164552683.jpg.chip.jpg,0.90829554
55_0_3_20170119204827472.jpg.chip.jpg,0.908000092
1_0_2_20161219161625326.jpg.chip.jpg,0.907100542
1_0_2_20161219141912009.jpg.chip.jpg,0.90708369
1_1_2_20161219205649948.jpg.chip.jpg,0.906911171
25_0_1_20170113134148688.jpg.chip.jpg,0.906883838
14_0_0_20170110225130741.jpg.chip.jpg,0.906717344
20_0_1_20170120134900190.jpg.chip.jpg,0.905347037
24_0_4_20170117145619730.jpg.chip.jpg,0.90505635
21_0_1_20170116215535068.jpg.chip.jpg,0.904986937
29_0_3_20170119195115251.jpg.chip.jpg,0.90442309
26_1_1_20170116155039588.jpg.chip.jpg,0.904078973
22_1_0_20170104021327948.jpg.chip.jpg,0.903816554
19_1_1_20170114030824961.jpg.chip.jpg,0.902537554
2_0_2_20161219192307618.jpg.chip.jpg,0.901860918
1_0_2_20161219141101408.jpg.chip.jpg,0.901197168
30_0_2_20170116172532435.jpg.chip.jpg,0.900672256
29_0_1_20170116002932698.jpg.chip.jpg,0.900502111
32_0_0_20170113210127524.jpg.chip.jpg,0.900481259
38_0_0_20170117140605859.jpg.chip.jpg,0.900481259
27_0_0_20170117175751139.jpg.chip.jpg,0.900309692
25_0_3_20170104230516489.jpg.chip.jpg,0.899763393
29_0_1_20170116194416791.jpg.chip.jpg,0.897886267
42_0_0_20170105173005714.jpg.chip.jpg,0.897530307
28_0_1_20170120220341425.jpg.chip.jpg,0.896886991
1_0_2_20161219190003947.jpg.chip.jpg,0.896240345
1_0_0_20170110213501282.jpg.chip.jpg,0.89592421
26_0_2_20170116175917452.jpg.chip.jpg,0.895917185
26_0_2_20170116180332055.jpg.chip.jpg,0.895917185
23_0_2_20170116172858865.jpg.chip.jpg,0.895588172
23_1_2_20170116173058804.jpg.chip.jpg,0.895376933
55_0_3_20170119154102401.jpg.chip.jpg,0.895320168
1_1_0_20161219203420685.jpg.chip.jpg,0.895233215
44_0_1_20170117134941304.jpg.chip.jpg,0.89497216
1_0_2_20161219203310132.jpg.chip.jpg,0.89448841
26_0_1_20170116210505191.jpg.chip.jpg,0.893774929
25_1_0_20170117134530533.jpg.chip.jpg,0.893662349
51_0_1_20170113174152115.jpg.chip.jpg,0.893160697
23_0_1_20170117194052028.jpg.chip.jpg,0.892474403
60_0_3_20170111203540060.jpg.chip.jpg,0.891926502
31_0_2_20170116170946512.jpg.chip.jpg,0.891878041
15_0_1_20170110231743136.jpg.chip.jpg,0.890991964
26_0_1_20170116024646322.jpg.chip.jpg,0.890798746
26_1_3_20170119192928745.jpg.chip.jpg,0.890480121
37_0_3_20170119202342181.jpg.chip.jpg,0.88974606
26_1_1_20170113011613638.jpg.chip.jpg,0.888812584
16_0_0_20170116201208865.jpg.chip.jpg,0.888781664
1_1_2_20161219222801647.jpg.chip.jpg,0.887950767
25_0_1_20170116003152620.jpg.chip.jpg,0.887363601
23_0_0_20170117144526121.jpg.chip.jpg,0.885119498
30_1_2_20170116191305000.jpg.chip.jpg,0.885053736
1_0_0_20170110213201721.jpg.chip.jpg,0.884605305
21_1_3_20170104222758121.jpg.chip.jpg,0.884345834
29_0_3_20170119195116490.jpg.chip.jpg,0.881929764
35_0_1_20170116030207320.jpg.chip.jpg,0.88162373
1_1_2_20161219162419463.jpg.chip.jpg,0.881456225
1_0_4_20161221193446478.jpg.chip.jpg,0.880982226
62_0_1_20170117175059690.jpg.chip.jpg,0.880791647
23_1_2_20170116173124400.jpg.chip.jpg,0.880142455
59_1_1_20170113173539306.jpg.chip.jpg,0.879745493
47_0_0_20170117204124336.jpg.chip.jpg,0.878216139
30_0_0_20170117151438712.jpg.chip.jpg,0.876447679
53_0_1_20170116192938845.jpg.chip.jpg,0.874988204
36_1_1_20170113000937962.jpg.chip.jpg,0.874077003
26_0_1_20170117200127227.jpg.chip.jpg,0.873894794
23_1_1_20170112234048553.jpg.chip.jpg,0.872984552
26_1_4_20170117153836846.jpg.chip.jpg,0.872612876
17_1_1_20170116234754901.jpg.chip.jpg,0.87257915
26_1_2_20170116182804381.jpg.chip.jpg,0.872561944
45_0_1_20170116010527476.jpg.chip.jpg,0.871598639
1_0_2_20161219142039985.jpg.chip.jpg,0.869899989
1_0_2_20161219162118102.jpg.chip.jpg,0.869206259
40_1_3_20170119145610534.jpg.chip.jpg,0.867335702
24_0_2_20170117141025894.jpg.chip.jpg,0.867109806
1_1_2_20161219212720270.jpg.chip.jpg,0.866323874
28_1_0_20170104171611673.jpg.chip.jpg,0.866172543
1_0_2_20161220145040127.jpg.chip.jpg,0.866022759
1_0_2_20161219201403764.jpg.chip.jpg,0.864204575
60_1_2_20170116192433309.jpg.chip.jpg,0.864089333
26_0_1_20170116025854980.jpg.chip.jpg,0.863478084
26_0_3_20170119180459012.jpg.chip.jpg,0.862479545
26_1_3_20170119180502866.jpg.chip.jpg,0.862479545
70_0_0_20170117190327764.jpg.chip.jpg,0.862441169
1_1_2_20161219161751262.jpg.chip.jpg,0.861291199
12_0_0_20170110224804208.jpg.chip.jpg,0.860594271
65_1_0_20170110132446063.jpg.chip.jpg,0.859480188
1_1_0_20170109194117865.jpg.chip.jpg,0.85929033
29_1_0_20170116211713681.jpg.chip.jpg,0.85925451
1_0_2_20161219155400229.jpg.chip.jpg,0.858881879
4_1_0_20170109193547686.jpg.chip.jpg,0.858437987
34_0_1_20170116194219198.jpg.chip.jpg,0.857629809
23_0_1_20170115231442487.jpg.chip.jpg,0.857000478
26_0_1_20170113135256601.jpg.chip.jpg,0.85628108
27_0_1_20170117013649763.jpg.chip.jpg,0.85561372
2_1_2_20161219222249678.jpg.chip.jpg,0.85417467
31_0_3_20170119195949996.jpg.chip.jpg,0.853940935
26_1_1_20170116024044126.jpg.chip.jpg,0.853879889
6_1_1_20170114024747282.jpg.chip.jpg,0.853707962
1_0_0_20161219192713491.jpg.chip.jpg,0.853349833
10_0_0_20170110220033115.jpg.chip.jpg,0.853338498
24_1_1_20170112234357224.jpg.chip.jpg,0.852572238
22_0_1_20170110223418177.jpg.chip.jpg,0.852392944
39_0_1_20170117185039604.jpg.chip.jpg,0.852219204
22_1_2_20170116162023656.jpg.chip.jpg,0.852034782
49_0_3_20170104214426925.jpg.chip.jpg,0.851889147
31_0_1_20170113141853748.jpg.chip.jpg,0.851145484
29_0_1_20170117202653255.jpg.chip.jpg,0.849524034
52_0_0_20170111204457405.jpg.chip.jpg,0.849228386
1_0_0_20170110213448015.jpg.chip.jpg,0.848857845
29_0_1_20170117104536614.jpg.chip.jpg,0.846955895
58_0_1_20170113185227312.jpg.chip.jpg,0.846690915
26_0_1_20170117200108853.jpg.chip.jpg,0.846671054
26_1_1_20170116232158064.jpg.chip.jpg,0.846537079
30_1_0_20170103182413737.jpg.chip.jpg,0.846382368
26_0_1_20170116210358725.jpg.chip.jpg,0.846226548
1_0_0_20161219204759412.jpg.chip.jpg,0.845961283
24_1_0_20170116214235749.jpg.chip.jpg,0.845829424
1_0_0_20170110212745529.jpg.chip.jpg,0.845255892
3_0_0_20170110213136600.jpg.chip.jpg,0.845075413
40_0_3_20170117170421496.jpg.chip.jpg,0.84471746
21_0_1_20170116030053264.jpg.chip.jpg,0.844557225
38_0_1_20170117012906285.jpg.chip.jpg,0.84434414
37_1_1_20170116153302333.jpg.chip.jpg,0.84400498
38_1_1_20170116155827602.jpg.chip.jpg,0.84400498
24_0_0_20170119152257171.jpg.chip.jpg,0.84399149
4_1_2_20161219142227369.jpg.chip.jpg,0.84305049
1_0_0_20170110212555368.jpg.chip.jpg,0.841728536
28_0_1_20170117021402997.jpg.chip.jpg,0.841680022
54_0_3_20170119210215919.jpg.chip.jpg,0.840918661
41_0_1_20170117173648607.jpg.chip.jpg,0.839986208
51_0_1_20170117173643818.jpg.chip.jpg,0.839986208
28_0_1_20170117020012900.jpg.chip.jpg,0.839899407
22_1_0_20170116220644040.jpg.chip.jpg,0.83965491
1_0_0_20170110211536519.jpg.chip.jpg,0.839599092
23_1_0_20170116221719806.jpg.chip.jpg,0.839073734
32_1_1_20170116021012241.jpg.chip.jpg,0.838822676
21_1_2_20170116163803744.jpg.chip.jpg,0.837798123
26_1_0_20170116164040161.jpg.chip.jpg,0.836743228
30_0_1_20170117202813031.jpg.chip.jpg,0.836497146
15_0_0_20170116211720424.jpg.chip.jpg,0.836336561
60_0_0_20170120222339215.jpg.chip.jpg,0.836131215
26_0_1_20170113151548832.jpg.chip.jpg,0.835534182
26_1_1_20170116233613793.jpg.chip.jpg,0.835261872
2_1_2_20161219203118564.jpg.chip.jpg,0.835002646
32_0_0_20170112202940706.jpg.chip.jpg,0.833189982
26_1_1_20170116223057328.jpg.chip.jpg,0.832663023
26_0_1_20170113152019432.jpg.chip.jpg,0.830888027
15_1_0_20170109213613605.jpg.chip.jpg,0.830591665
17_1_0_20170109201930035.jpg.chip.jpg,0.830591665
1_1_2_20161219195923075.jpg.chip.jpg,0.830417789
26_0_1_20170113152913048.jpg.chip.jpg,0.829948138
35_1_0_20170119153703606.jpg.chip.jpg,0.829062636
36_0_1_20170113141850810.jpg.chip.jpg,0.82887944
28_0_1_20170113151400128.jpg.chip.jpg,0.828837925
1_0_2_20161219142306002.jpg.chip.jpg,0.828792128
28_0_1_20170117020752716.jpg.chip.jpg,0.828509793
2_1_2_20161219151908347.jpg.chip.jpg,0.827717079
30_1_0_20170116201303368.jpg.chip.jpg,0.827566295
32_1_0_20170105002717213.jpg.chip.jpg,0.826612417
72_1_0_20170110122624490.jpg.chip.jpg,0.826546446
61_0_2_20170112224215755.jpg.chip.jpg,0.826491864
48_0_1_20170113184623503.jpg.chip.jpg,0.826358784
18_0_1_20170120134900190.jpg.chip.jpg,0.826043999
62_0_1_20170111223858253.jpg.chip.jpg,0.824970805
54_0_1_20170117190137490.jpg.chip.jpg,0.824911412
22_1_1_20170112233707846.jpg.chip.jpg,0.824806026
8_1_4_20161223230045701.jpg.chip.jpg,0.824626964
31_0_1_20170116143032562.jpg.chip.jpg,0.82461395
32_1_1_20170116164417371.jpg.chip.jpg,0.824489857
3_1_2_20161219211045069.jpg.chip.jpg,0.824088747
1_0_4_20161221202206568.jpg.chip.jpg,0.82355477
70_1_0_20170120223616646.jpg.chip.jpg,0.822988587
1_1_4_20161221202912889.jpg.chip.jpg,0.822050169
26_1_1_20170113000003360.jpg.chip.jpg,0.821945397
85_1_0_20170110181632797.jpg.chip.jpg,0.821409488
3_1_2_20161219142118801.jpg.chip.jpg,0.82134254
1_1_0_20170109191447766.jpg.chip.jpg,0.820918456
31_0_1_20170117134920188.jpg.chip.jpg,0.820802221
26_1_1_20170116164434468.jpg.chip.jpg,0.820754206
30_1_2_20170116174642075.jpg.chip.jpg,0.820725079
23_1_2_20170116173244358.jpg.chip.jpg,0.820258528
1_1_4_20161221193821215.jpg.chip.jpg,0.820173707
68_0_1_20170117193455181.jpg.chip.jpg,0.819324903
35_0_0_20170117134938738.jpg.chip.jpg,0.819159427
16_0_0_20170110231725022.jpg.chip.jpg,0.819042365
36_0_1_20170116144540721.jpg.chip.jpg,0.818743486
26_0_1_20170113175434540.jpg.chip.jpg,0.818420479
53_1_0_20170109220736654.jpg.chip.jpg,0.81839468
72_1_0_20170110141531648.jpg.chip.jpg,0.8173164
1_0_2_20170109192102236.jpg.chip.jpg,0.816693844
40_0_1_20170117170632910.jpg.chip.jpg,0.816227382
26_1_1_20170116232407502.jpg.chip.jpg,0.815972609
26_1_1_20170116233337587.jpg.chip.jpg,0.815972609
1_0_2_20161219204151442.jpg.chip.jpg,0.815625587
2_0_2_20161219142522753.jpg.chip.jpg,0.815575133
37_0_1_20170117164514945.jpg.chip.jpg,0.815230392
17_0_0_20170110231640217.jpg.chip.jpg,0.815095615
24_0_2_20170116161813837.jpg.chip.jpg,0.815052511
26_0_0_20170113210126663.jpg.chip.jpg,0.814911071
20_1_3_20170104231528577.jpg.chip.jpg,0.814884204
58_0_0_20170111195348887.jpg.chip.jpg,0.814871769
76_0_1_20170116204915499.jpg.chip.jpg,0.814105224
24_1_4_20170103223710519.jpg.chip.jpg,0.813205485
35_0_0_20170117194328411.jpg.chip.jpg,0.813183064
42_0_2_20170112192934683.jpg.chip.jpg,0.813072526
26_0_3_20170119180331459.jpg.chip.jpg,0.81260817
29_0_1_20170117104538522.jpg.chip.jpg,0.812210285
75_0_2_20170112205312755.jpg.chip.jpg,0.811991383
4_0_0_20170110205422145.jpg.chip.jpg,0.811866235
25_0_1_20170116025959945.jpg.chip.jpg,0.811525434
26_1_0_20170116193157590.jpg.chip.jpg,0.810899063
2_1_0_20170109193848145.jpg.chip.jpg,0.810351659
20_1_0_20170109214040024.jpg.chip.jpg,0.810338029
54_0_0_20170105170040476.jpg.chip.jpg,0.809498139
22_1_3_20170104231657849.jpg.chip.jpg,0.809263594
31_0_1_20170113173408993.jpg.chip.jpg,0.808503839
9_0_0_20170110220159083.jpg.chip.jpg,0.807897087
31_1_3_20170104234902482.jpg.chip.jpg,0.807828836
24_1_1_20170112204751139.jpg.chip.jpg,0.807322898
30_1_0_20170117143857490.jpg.chip.jpg,0.806898298
28_0_0_20170116211700944.jpg.chip.jpg,0.806290866
29_0_1_20170117104637567.jpg.chip.jpg,0.8061838
28_0_1_20170117021406043.jpg.chip.jpg,0.805998593
21_1_0_20170112233610183.jpg.chip.jpg,0.805461555
1_1_3_20161220145230678.jpg.chip.jpg,0.805459944
